OOBIOBOOOOOOOBIOBIBI, Trânsito bom Avenida Tereza sentido centro e grande volume no sentido bairro entre Avenida Contorno e Rotatória JK Coração Eucarístico ,Alert,0,0,1,1,OOBIOBOOOOOOOBIOBIBI,OOBIOBOOOOOOOBIOBIBI,OOBIOBOOOOOOOBIOBBBI,Alert,Notification,Alert,579e226a688db,579df7d7a1f31,57c569391e177,RjZqH65bGm
OOOOBII, Trânsito está bom no Complexo da Lagoinha ,Notification,0,0,0,0,OOOOBII,OOOOBII,OOOOBII,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57ea5cf4c0707,RjgPpZP0DF
OOOOOOOOOOOOBIOOOOOOBIIII, Trânsito bom e trecho maior volume mas fluindo na pista mista da Carlos Luz sentido bairro a partir do acesso R C do Mato Dentro ,Alert,0,0,1,1,OOOOOOOOOOOOBIOOOOOOBIIII,OOOOOOOOOOOOBIOOOOOOBIIII,OOOOOOOOOOOOBIOBOOOOBIIII,Alert,Notification,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,RjxuMrd9Qv
OOOOOOBOB, Trânsito intenso mas fluindo bem na Contorno com Paracatu ,Alert,0,0,0,0,OOOOOOBOB,OOOOOOBOB,OOOOOOBOB,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,579df7d7a1f31,Rr39YPjxop
OOBIIOBOOBIOOBIIII, fluindo entre Praça Raul Soares e Expominas Bom na Via Expressa próximo a Estação do Metrô da Gameleira ,Notification,0,2,0,2,OOBIIOBOOBIOOBIIOB,OOBIIOBOOBIOOBIIII,OOBIIOBOOBIOOBIIII,Notification,Notification,Notification,578ffa68da02b,57c569391e177,57de9eb604a11,Rtbkyu9n4q
OOOOO,Bom dia Início das operações ,Notification,0,0,0,0,OOOOO,OOOOO,OOOOO,Notification,Notification,Notification,578ff21f1fc61,57c569391e177,57de9eb604a11,Rv7CR6g1Bn
OOOOBIOBIIOBIBOO, Trânsito está lento na Cristiano Machado do Túnel da Lagoinha à Avenida Saramenha Floramar sentido bairro ,Alert,0,1,1,0,OOOOBIOBIIOBIBOO,OOOOBIOBIIOBIIOO,OOOOBIOBIIOBIBOO,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,Rw0C2RAufE
OOOBOOBOBOO, Trânsito intenso na Amazonas entre a Bahia e Paraná sentido bairro ,Alert,0,0,0,0,OOOBOOBOBOO,OOOBOOBOBOO,OOOBOOBOBOO,Alert,Alert,Alert,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,Rzlo81atb4
OOOBIOBOBOB, Trânsito intenso na Afonso pena entre Caetés e Bahia sentido Mangabeiras ,Alert,0,0,0,0,OOOBIOBOBOB,OOOBIOBOBOB,OOOBIOBOBOB,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,S07avkTfZ2
OOOOBIOBOOBOBI, Trânsito está retido na Olegário Maciel da Contorno até a Timbiras sentido Cidade jardim ,Incident,0,0,0,0,OOOOBIOBOOBOBI,OOOOBIOBOOBOBI,OOOOBIOBOOBOBI,Incident,Incident,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,S0FMt5hGkq
OOOBII, Trânsito bom na Avenida Raja Gabaglia ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,S21819DV8Z
OOOBIIOBIIOBIIIOBIIOBII, Trânsito bom na Avenida Carlos Luz na Avenida Pedro II no Elevado Dona Helena Greco na Avenida Bias Fortes na Praça Raul Soares ,Notification,0,0,0,0,OOOBIIOBIIOBIIIOBIIOBII,OOOBIIOBIIOBIIIOBIIOBII,OOOBIIOBIIOBIIIOBIIOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,S4Q501VaU5
OOOBIIOOOOOOO, Trânsito bom na Avenida do Contorno e trechos com maior volume mas fluindo ,Notification,0,0,0,0,OOOBIIOOOOOOO,OOOBIIOOOOOOO,OOOBIIOOOOOOO,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57ea5cf4c0707,S5QcUPalqV
OOOOBIOOOBIOBOBIOBII, Trânsito fluindo bem na Pedro I e intenso na Antônio Carlos sentido centro entre Santa Rosa e Viaduto São Francisco ,Notification,0,0,0,0,OOOOBIOOOBIOBOBIOBII,OOOOBIOOOBIOBOBIOBII,OOOOBIOOOBIOBOBIOBII,Notification,Notification,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,S8Yz1EM59q
OOOBIOOOOOOOOOOBIOOBIIII, Trânsito bom na Avenida Amazonas e trechos com maior volume mas boa fluidez bom na Via Expressa próximo a Estação do Metro da Gameleira ,Notification,0,0,0,0,OOOBIOOOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOOOBIOOBIIII,Notification,Notification,Notification,578fb11f77bea,57969c7874307,579df7d7a1f31,S91u1wckAQ
OOOOBIOOOOOOOO, Pancadas de chuva na Regional Leste 7 2mm Atenção no decorrer das próximas horas ,Alert,0,0,0,0,OOOOBIOOOOOOOO,OOOOBIOOOOOOOO,OOOOBIOOOOOOOO,Notification,Alert,Alert,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,S9BhbNCDCN
OOBIOOBOOOBI, Acidente no Viaduto Oeste próximo a Contorno prejudica trânsito sentido Barro Preto,Incident,0,0,0,0,OOBIOOBOOOBI,OOBIOOBOOOBI,OOBIOOBOOOBI,Incident,Alert,Incident,578fb11f77bea,579df7d7a1f31,579e226a688db,S9a9J4LjlN
OOOBIIOOOOOOOO, Trânsito bom na Avenida Afonso Pena e há trechos com maior volume mas fluindo ,Notification,0,0,0,0,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,Notification,Notification,Notification,578fed8279970,578fb11f77bea,57c569391e177,SAub0gq9nk
OOOOOOOOOOBIBIBIBIBOBII, Participantes do Evento Dia Nac da Luta Antimanicomial deslocam pela J Pinheiro Ál Cabral Af Pena Esp Santo Tupinambás e Praça da Estação ,Alert,0,0,0,0,OOOOOOOOOOBIBIBIBIBOBII,OOOOOOOOOOBIBIBIBIBOBII,OOOOOOOOOOBIBIBIBIBOBII,Alert,Alert,Alert,5796021475c5d,57c569391e177,57de9eb604a11,SBAhOSAWSP
OOOOOOOOOOOOOOOOOO, Chuva 20 a 30 mm ventos em torno de 50 km h e raios Até de sábado 13 ,Notification,0,0,0,0,OOOOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOOOO,Alert,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,SBL62KbMFa
OOBIIIOBIIIOO, Lentidão na N Senhora do Carmo com R G do Norte sentido bairro ,Alert,0,0,1,1,OOBIIIOBIIIOO,OOBIIIOBIIIOO,OOBIIIOBIIIOB,Notification,Alert,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,SCYfezXKQj
OOOOOOBIIOOOBIIIBOOOB, Trânsito intenso com trechos lentos na Avenida Cristiano Machado sentido bairro entre José C da Silveira Saramenha e bom sentido centro,Alert,0,0,0,0,OOOOOOBIIOOOBIIIBOOOB,OOOOOOBIIOOOBIIIBOOOB,OOOOOOBIIOOOBIIIBOOOB,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,SCYlbXghoY
OOOBIIIOOBOOBOO,Atualização Acidente na N S do Carmo altura do 899 próximo a Uruguai via liberada ,Notification,0,0,1,1,OOOBIIIOOBOOBOO,OOOBIIIOOBOOBOO,OOOBIIIOOOOOBOO,Notification,Notification,Incident,579df7d7a1f31,57c569391e177,57de9eb604a11,SDcr32H2uE
OOOOOOOOOOOOBIIOOOO, Trânsito bom e trechos com maior volume mas fluindo sob chuva na Avenida Cristiano Machado principalmente no sentido bairro ,Notification,0,0,0,0,OOOOOOOOOOOOBIIOOOO,OOOOOOOOOOOOBIIOOOO,OOOOOOOOOOOOBIIOOOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,SEADaJCkTc
OOOBIIOOOOOOOOO, Trânsito bom na Avenida Cristiano Machado e há trechos com maior volume mas boa fluidez ,Notification,0,0,0,0,OOOBIIOOOOOOOOO,OOOBIIOOOOOOOOO,OOOBIIOOOOOOOOO,Notification,Alert,Notification,579df7d7a1f31,57e7e133bbf9c,57de9eb604a11,SHJGt70of6
OOOOO,Bom dia Início das operações ,Notification,0,0,0,0,OOOOO,OOOOO,OOOOO,Notification,Notification,Notification,579df7d7a1f31,57e7e133bbf9c,57de9eb604a11,SIEswCdjaF
OOOBIOOOBOB, Trânsito intenso na Raja Gabaglia a partir da Gentios sentido centro ,Alert,0,0,0,0,OOOBIOOOBOB,OOOBIOOOBOB,OOOBIOOOBOB,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,SKodrLRUxl
OOOOBOBOBIIOB, Trânsito está lento na Amazonas sentido centro entre Conde Pereira Carneiro e Contorno ,Alert,0,0,0,0,OOOOBOBOBIIOB,OOOOBOBOBIIOB,OOOOBOBOBIIOB,Alert,Alert,Alert,5796021475c5d,57c569391e177,57de9eb604a11,SOD52MKOny
OOOBII, Trânsito bom na Avenida Raja Gabaglia ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,SP9vhkGzCE
OOOOBIOBIOBOB, Queda de árvore na Silviano Brandão entre Lopes Trovão e Itajubá sentido Andradas ,Incident,0,0,0,0,OOOOBIOBIOBOB,OOOOBIOBIOBOB,OOOOBIOBIOBOB,Incident,Incident,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,SVrD5gZyaB
OOOBIOBIIOOO, Trânsito bom na Via Expressa com Conde P Carneiro nos dois sentidos ,Notification,0,0,0,0,OOOBIOBIIOOO,OOOBIOBIIOOO,OOOBIOBIIOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,SYHqp7rXcg
OOOBIOOOOOOOOOOOOBIIIOO, Trânsito bom na Raja Gabaglia e trechos com maior volume principalmente no sentido bairro a partir da Barão H de Melo mas fluindo ,Notification,0,0,0,0,OOOBIOOOOOOOOOOOOBIIIOO,OOOBIOOOOOOOOOOOOBIIIOO,OOOBIOOOOOOOOOOOOBIIIOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,SbPyruElXc
OOOOOBIIOBOBIOOOBI, Veículo com problema mecânico na Praça Rio Branco com Caetés sentido Mercado Central Trânsito lento na Santos Dumont ,Alert,0,0,0,0,OOOOOBIIOBOBIOOOBI,OOOOOBIIOBOBIOOOBI,OOOOOBIIOBOBIOOOBI,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,Sc1LAJBqVR
OOOOBIOBOBIOBOOOOOOOOOOBI, Trânsito está lento na Teresa Cristina sentido centro entre Est Calafate e Contorno e sentido bairro com a alça de acesso para a Silva Lobo ,Alert,0,0,0,0,OOOOBIOBOBIOBOOOOOOOOOOBI,OOOOBIOBOBIOBOOOOOOOOOOBI,OOOOBIOBOBIOBOOOOOOOOOOBI,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,Scro9BSUdP
OOOBIIOOOOOOOO, Trânsito bom na Avenida do Contorno e há trechos com maior volume mas fluindo ,Alert,0,0,0,0,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,Alert,Notification,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,SdVaDWkDpu
OOBIIOOOOOOOOOOOBIOOOBIII, Trânsito bom NS do Carmo e trechos com maior volume mas boa fluidez bom no trevo BH Shopping no entorno da Praça M Goes Menicucci ,Notification,0,0,2,2,OOBIIOOOOOOOOOOOBIOOOBIII,OOBIIOOOOOOOOOOOBIOOOBIII,OOBIIOOOOOOOOOOBIIOOOBIII,Notification,Notification,Notification,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,Sdl1Ox3ZTq
OOOOOOOOOOOOOOOO, Operação de trânsito para Festa Saideira Comida de Buteco no Mineirão sábado dia 16 5 site ,Notification,0,0,1,1,OOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOO,OOOOOOOOOOBOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,SglxIrAxyN
OOOOBIOBOB, ATUALIZAÇÃO Via liberada na Afonso Pena com Bahia sentido Mangabeiras ,Notification,0,0,0,0,OOOOBIOBOB,OOOOBIOBOB,OOOOBIOBOB,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,ShMXG9ez2x
OOOBIIOOOOOOOO, Trânsito bom na Avenida do Contorno e há trechos com maior volume mas fluindo ,Notification,0,0,0,0,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,57969c7874307,579df7d7a1f31,ShWNX6bl9W
OOOBII, Trânsito bom na Avenida Afonso Pena ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,578fb11f77bea,57969c7874307,579df7d7a1f31,Shl62QpJOt
OOOOBI, Trânsito fluindo bem na Cristiano Machado ,Notification,0,0,0,0,OOOOBI,OOOOBI,OOOOBI,Notification,Notification,Notification,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,SjKKhfs9ca
OOOOBIOOBOOBOOB, Trânsito está lento na Cristiano Machado entre a Vilarinho e a Saramenha no sentido centro ,Alert,0,0,0,0,OOOOBIOOBOOBOOB,OOOOBIOOBOOBOOB,OOOOBIOOBOOBOOB,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,SlURWmJb9e
OOOOBIIOBIIBOO, ATUALIZAÇÃO Via liberada na José Rodrigues Pereira com Senador Lima Guimarães Buritis sentido bairro ,Notification,0,0,0,0,OOOOBIIOBIIBOO,OOOOBIIOBIIBOO,OOOOBIIOBIIBOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57b4d7be3058a,SlaajE9zyr
OOOBII, Trânsito bom na Avenida Raja Gabaglia ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,579a9c0f0ab13,579df7d7a1f31,57c569391e177,SnYwKzVsMt
OOBIIOOOOOOOOOOBIIOOOBIII, Trânsito bom NS do Carmo e trechos com maior volume mas boa fluidez bom no trevo BH Shopping no entorno da Praça M Goes Menicucci ,Notification,0,2,2,0,OOBIIOOOOOOOOOOBIIOOOBIII,OOBIIOOOOOOOOOOOBIOOOBIII,OOBIIOOOOOOOOOOBIIOOOBIII,Notification,Notification,Notification,578fed8279970,578fb11f77bea,57c569391e177,SnzWzjbrrY
OOOOOOOOOBII, Trânsito bom em todas as vias e acessos do Complexo da Lagoinha ,Notification,0,0,3,3,OOOOOOOOOBII,OOOOOOOOOBII,OOOOOOOOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57e7d68fb2c68,SrBblv5Yq1
OOOBIIIOOOOOOOOOBIIIOOOBI, Trânsito bom na Avenida NS do Carmo trechos maior volume mas fluindo bom no entorno da Praça M Goes Menicucci no Trevo do BH Shopping ,Notification,0,0,3,3,OOOBIIIOOOOOOOOOBIIIOOOBI,OOOBIIIOOOOOOOOOBIIIOOOBI,OOOBIIIOOOOOOOOOBIIIOBIII,Notification,Notification,Notification,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,SsWeo8zkQ5
OOOOBIIIOBOOOOBIIIOOBI, Trânsito está lento na Nossa Senhora do Carmo com Contorno sentido bairro refletindo na rio Grande do Norte e na Cristóvão Colombo ,Alert,0,0,1,1,OOOOBIIIOBOOOOBIIIOOBI,OOOOBIIIOBOOOOBIIIOOBI,OOOOBIIIOBOBOOBIIIOOBI,Alert,Alert,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,SvffqS0mMY
OOBIOBOBOOOOO, Acidente no Viaduto Leste com Contorno sentido centro Reboque da BHTRANS foi empenhado ,Alert,0,0,0,0,OOBIOBOBOOOOO,OOBIOBOBOOOOO,OOBIOBOBOOOOO,Incident,Alert,Alert,578fb11f77bea,579df7d7a1f31,579e226a688db,SwYxzQQvMS
OOOBOOOOOOOOOOOBIOBI, Trânsito bom na Amazonas e há trechos maior volume mas fluindo principalmente sentido bairro bom Via Expressa próximo Metro Gameleira ,Notification,0,0,0,0,OOOBOOOOOOOOOOOBIOBI,OOOBOOOOOOOOOOOBIOBI,OOOBOOOOOOOOOOOBIOBI,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,SxN2yInenQ
OOOBIOOOOOOOOOOBIOOBII, Trânsito bom na Avenida Amazonas e trechos com maior volume mas boa fluidez bom na Via Expressa próximo ao Metrô da Gameleira ,Notification,0,0,0,0,OOOBIOOOOOOOOOOBIOOBII,OOOBIOOOOOOOOOOBIOOBII,OOOBIOOOOOOOOOOBIOOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,T0JropqVIS
OOOOBIOBIIBIOB, ATUALIZAÇÃO Via liberada na Antônio Carlos com Viana do Castelo São Francisco sentido centro ,Notification,0,0,0,0,OOOOBIOBIIBIOB,OOOOBIOBIIBIOB,OOOOBIOBIIBIOB,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,T0RMtwMb0a
OOOOOOOOOOOOOOOOO, Serviço especial da linha 9033 para o jogo Atlético X Boa Esporte 21 2 no Independência site ,Notification,0,1,0,1,OOOOOOOOOOOOOOOBO,OOOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOOO,Notification,Notification,Notification,579cb0e03ea76,579df7d7a1f31,57c569391e177,T3ccWWomnc
OOOBIIIOBIIIOOOBIII, Trânsito bom na Avenida NS do Carmo no Trevo do BH Shopping no entorno da Praça Marcelo Goes Menicucci ,Notification,0,3,0,3,OOOBIIIOOOBIOOOBIII,OOOBIIIOBIIIOOOBIII,OOOBIIIOBIIIOOOBIII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,T6XhoAdePs
OOOBIIOOOOOOOOOOOO, Trânsito bom na Avenida Cristiano Machado e trechos com maior volume principalmente no sentido bairro mas boa fluidez ,Notification,0,0,0,0,OOOBIIOOOOOOOOOOOO,OOOBIIOOOOOOOOOOOO,OOOBIIOOOOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,T71MhxtT6b
OOOOOOBIOOBII, Atualização Via liberada no acidente na Raja Gabaglia com a rua Olímpio Assis ,Notification,0,0,0,0,OOOOOOBIOOBII,OOOOOOBIOOBII,OOOOOOBIOOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,T9NbUBDlnh
OOOOOOOOOBII, Trânsito bom em todas as vias e acessos do Complexo da Lagoinha ,Notification,0,0,0,0,OOOOOOOOOBII,OOOOOOOOOBII,OOOOOOOOOBII,Notification,Notification,Notification,579e226a688db,579df7d7a1f31,57c569391e177,TCH9LFwuAl
OOOOOOOOOOOOOO, Operação especial de trânsito para o Desfile da Banda Mole sábado 30 1 site ,Notification,0,0,0,0,OOOOOOOOOOOOOO,OOOOOOOOOOOOOO,OOOOOOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c8e18e0eeb4,TChtdD3hOU
OOOOBIOBOBIOBI, Trânsito está lento na Pedro II sentido centro entre Carlos Luz e Viaduto B ,Alert,0,0,0,0,OOOOBIOBOBIOBI,OOOOBIOBOBIOBI,OOOOBIOBOBIOBI,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,TEfAS4CPFD
OOBIIOOOOOOOOOOOO, Interdição do Viaduto Santa Tereza para evento Cidade Viva no domingo dia 24 1 Saiba mais site ,Incident,0,0,0,0,OOBIIOOOOOOOOOOOO,OOBIIOOOOOOOOOOOO,OOBIIOOOOOOOOOOOO,Incident,Alert,Incident,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,TEwWAK2JFD
OOOBOOBIOB, Trânsito intenso na Andradas altura do Parque Municipal sentido centro ,Alert,0,0,0,0,OOOBOOBIOB,OOOBOOBIOB,OOOBOOBIOB,Alert,Alert,Alert,578fed8279970,578fb11f77bea,57c569391e177,TFMNEhT4jV
OOOOBIOOBIOOBIIIOO, Trânsito está lento na Carlos Luz entre a Américo Vespúcio e a Conceição do Mato Dentro sentido bairro ,Alert,0,1,0,1,OOOOBIOOBIOOBIIIOB,OOOOBIOOBIOOBIIIOO,OOOOBIOOBIOOBIIIOO,Alert,Alert,Alert,578fed8279970,578fb11f77bea,57c569391e177,TFfhC02lTP
OOOOBII, Trânsito está bom no Complexo da Lagoinha,Notification,0,0,0,0,OOOOBII,OOOOBII,OOOOBII,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,THcBJ0AHpM
OOOOOOOOO, Gentileza registrar sua reclamação em nosso Fale Conosco site ,Notification,0,0,0,0,OOOOOOOOO,OOOOOOOOO,OOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,TIE981IzHw
OOOBIIOOOOOOOOOBIOBIII, Trânsito bom na Avenida Silva Lobo e trechos com maior volume mas boa fluidez entre Tereza Cristina e Barão H de Melo ,Notification,0,0,0,0,OOOBIIOOOOOOOOOBIOBIII,OOOBIIOOOOOOOOOBIOBIII,OOOBIIOOOOOOOOOBIOBIII,Notification,Notification,Notification,578ffa68da02b,57c569391e177,57de9eb604a11,TIELzMHSIm
BIOBIOBIOOOOOOOOOOOOOOO, R Aporé entre São Clemente e Silveira Martins foi interditada a pedido da Defesa Civil Foi desviada a linha de ônibus do local ,Incident,0,0,0,0,BIOBIOBIOOOOOOOOOOOOOOO,BIOBIOBIOOOOOOOOOOOOOOO,BIOBIOBIOOOOOOOOOOOOOOO,Incident,Incident,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,TJUF9AJUAR
OOOOOOOOOOOOOOOO, Regional Nordeste a 1ª Reunião Ordinária da CRTT Nordeste acontecerá amanhã 04 02 Saiba mais site ,Notification,0,2,0,2,BIOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,TJwR7d1wac
OOOOBIOOBIOOOOBIIOB, Caminhão com defeito na Cristiano Machado com a Jacuí Ipiranga causa retenção até a Rotatória São Gabriel sentido centro ,Incident,0,0,0,0,OOOOBIOOBIOOOOBIIOB,OOOOBIOOBIOOOOBIIOB,OOOOBIOOBIOOOOBIIOB,Incident,Incident,Incident,579e226a688db,579df7d7a1f31,57c569391e177,TKiJOZcFYz
OOOBIIIOBIIIOOOBIII, Trânsito bom na Avenida NS do Carmo no Trevo do BH Shopping no entorno da Praça Marcelo Goes Menicucci ,Notification,0,0,0,0,OOOBIIIOBIIIOOOBIII,OOOBIIIOBIIIOOOBIII,OOOBIIIOBIIIOOOBIII,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57ea5cf4c0707,TMUUSn3hOX
OOOBOOOOOOOOOOOBIOBI, Trânsito bom na Amazonas e há trechos maior volume mas fluindo principalmente sentido bairro bom Via Expressa próximo Metro Gameleira ,Notification,0,0,0,0,OOOBOOOOOOOOOOOBIOBI,OOOBOOOOOOOOOOOBIOBI,OOOBOOOOOOOOOOOBIOBI,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,TNDu7HjjBb
OOOOOOBIIOOOOOOOBIIII, Trânsito intenso na pista mista da Avenida Carlos Luz sentido bairro a partir do acesso a R Conceição do Mato Dentro ,Alert,0,0,0,0,OOOOOOBIIOOOOOOOBIIII,OOOOOOBIIOOOOOOOBIIII,OOOOOOBIIOOOOOOOBIIII,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,TNaWGZJmG3
OOOBIIOOOOOBOBBBI, Trânsito bom na Avenida Afonso Pena porém há trechos intensos principalmente pr´x a Carandaí Alagoas Professor Morais ,Notification,0,1,0,1,OOOBIIOOOOOOOBBBI,OOOBIIOOOOOBOBBBI,OOOBIIOOOOOBOBBBI,Notification,Notification,Notification,578fb11f77bea,57969c7874307,579df7d7a1f31,TQE7aOhQm8
OOOBIIOOOOOOOOOOOO, Trânsito bom na Avenida Cristiano Machado e trechos com maior volume principalmente no sentido bairro mas boa fluidez ,Notification,0,0,0,0,OOOBIIOOOOOOOOOOOO,OOOBIIOOOOOOOOOOOO,OOOBIIOOOOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,TQqatTFvY8
OOOOOOOOOOOOOOOOOOOOOOO, Acréscimo de 20 a 30mm do alerta emitido totalizando 70mm até de terça 24 raios e rajadas vento de até 50 km h ,Notification,0,0,0,0,OOOOOOOOOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOOOOOOOOO,Notification,Notification,Alert,579003e42a195,57c569391e177,57de9eb604a11,TRchHzifrJ
OOOBIOOOOOOOOOBIOOBIIII, Trânsito bom na Avenida Amazonas e trechos com maior volume mas fluindo bom na Via Expressa próximo a Estação do Metro da Gameleira ,Notification,0,0,0,0,OOOBIOOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOOBIOOBIIII,Notification,Notification,Notification,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,TSUhbxThAA
OOOBOOOOOOOOOOOBIOBI, Trânsito bom na Amazonas e há trechos maior volume boa fluidez principalmente sentido bairro bom Via Expressa próximo Metro Gameleira ,Notification,0,0,0,0,OOOBOOOOOOOOOOOBIOBI,OOOBOOOOOOOOOOOBIOBI,OOOBOOOOOOOOOOOBIOBI,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,TSoZOMZo69
OOOBIIIOOOOOOOOOBIIIOBIII, Trânsito bom na Avenida NS do Carmo trechos maior volume mas fluindo bom no entorno da Praça M Goes Menicucci no Trevo do BH Shopping ,Notification,0,3,0,3,OOOBIIIOOOOOOOOOBIIIOOOBI,OOOBIIIOOOOOOOOOBIIIOBIII,OOOBIIIOOOOOOOOOBIIIOBIII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,TTW839MpG4
OOBIOOBOOBI, Manifestação na Praça Sete fechando a Amazonas e a Afonso Pena ,Incident,0,0,0,0,OOBIOOBOOBI,OOBIOOBOOBI,OOBIOOBOOBI,Incident,Incident,Incident,578fb11f77bea,579df7d7a1f31,579e226a688db,TTyR49wJKk
OOOBIOOOBIIOO, Trânsito intenso na Tereza Cristina a partir do Viaduto Itamar Franco sentido bairro ,Alert,0,0,0,0,OOOBIOOOBIIOO,OOOBIOOOBIIOO,OOOBIOOOBIIOO,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,TUE8joiH0S
OOOOOOOOOBII, Trânsito bom em todas as vias e acessos do Complexo da Lagoinha ,Notification,0,0,0,0,OOOOOOOOOBII,OOOOOOOOOBII,OOOOOOOOOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,TVB6eBjWGJ
OOOBII, Trânsito bom na Avenida Raja Gabaglia ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,TZ9jAXsDjb
OOOOOBOBIOOO, ATUALIZAÇÃO Trânsito permanece desviado na Ivaí com Abílio Machado CEMIG no local ,Incident,0,0,0,0,OOOOOBOBIOOO,OOOOOBOBIOOO,OOOOOBOBIOOO,Alert,Incident,Incident,578fb11f77bea,579df7d7a1f31,57c569391e177,TaeKJb9QR6
